tech_group,technology,detail,category,company_id
Software,Application Development Software,Application Development Software,Application Development & Deployment,028adea2-2f4f-4956-baf1-14c2ab41c901
Software,Collaborative Applications,Collaborative Applications,Applications,028adea2-2f4f-4956-baf1-14c2ab41c901
Hardware,Server/Storage,Server/Storage,Infrastructure,c49a4196-817d-4bc3-a8fa-0f8400902a6c
Software,Security Software,Security Software,System Infrastructure Software,c49a4196-817d-4bc3-a8fa-0f8400902a6c
IT Services,Technology Outsourcing,Hosting Infrastructure Services,Managed Services,c49a4196-817d-4bc3-a8fa-0f8400902a6c
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,c49a4196-817d-4bc3-a8fa-0f8400902a6c
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,c49a4196-817d-4bc3-a8fa-0f8400902a6c
Software,Storage Software,Storage Software,System Infrastructure Software,c49a4196-817d-4bc3-a8fa-0f8400902a6c
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,c49a4196-817d-4bc3-a8fa-0f8400902a6c
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,41e3b9c3-d0a3-4106-aac3-87f0a61bad1b
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,41e3b9c3-d0a3-4106-aac3-87f0a61bad1b
IT Services,Technology Outsourcing,Hosting Infrastructure Services,Managed Services,41e3b9c3-d0a3-4106-aac3-87f0a61bad1b
Hardware,Personal Computing Device,Notebook,Devices,41e3b9c3-d0a3-4106-aac3-87f0a61bad1b
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,41e3b9c3-d0a3-4106-aac3-87f0a61bad1b
IT Services,IT Consulting,IT Consulting,Project Oriented,41e3b9c3-d0a3-4106-aac3-87f0a61bad1b
IT Services,Technology Outsourcing,IT Outsourcing,Managed Services,41e3b9c3-d0a3-4106-aac3-87f0a61bad1b
Software,Network Software,Network Software,System Infrastructure Software,41e3b9c3-d0a3-4106-aac3-87f0a61bad1b
Hardware,Network Equipment,Network Equipment,Infrastructure,41e3b9c3-d0a3-4106-aac3-87f0a61bad1b
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,41e3b9c3-d0a3-4106-aac3-87f0a61bad1b
IT Services,Application Development,Custom Application Development,Project Oriented,41e3b9c3-d0a3-4106-aac3-87f0a61bad1b
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,41e3b9c3-d0a3-4106-aac3-87f0a61bad1b
Software,Security Software,Security Software,System Infrastructure Software,41e3b9c3-d0a3-4106-aac3-87f0a61bad1b
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,41e3b9c3-d0a3-4106-aac3-87f0a61bad1b
Software,Integration and Orchestration Middleware,Integration and Orchestration Middleware,Application Development & Deployment,41e3b9c3-d0a3-4106-aac3-87f0a61bad1b
Hardware,Personal Computing Device,Notebook,Devices,5725f1f7-1ffe-4829-84ab-648edef60ff2
Software,Security Software,Security Software,System Infrastructure Software,5725f1f7-1ffe-4829-84ab-648edef60ff2
Hardware,Network Equipment,Network Equipment,Infrastructure,5725f1f7-1ffe-4829-84ab-648edef60ff2
IT Services,Technology Outsourcing,Hosted Application Management,Managed Services,5725f1f7-1ffe-4829-84ab-648edef60ff2
Software,Collaborative Applications,Collaborative Applications,Applications,5725f1f7-1ffe-4829-84ab-648edef60ff2
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,5725f1f7-1ffe-4829-84ab-648edef60ff2
IT Services,IT Consulting,IT Consulting,Project Oriented,5725f1f7-1ffe-4829-84ab-648edef60ff2
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,5725f1f7-1ffe-4829-84ab-648edef60ff2
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,5725f1f7-1ffe-4829-84ab-648edef60ff2
Hardware,Personal Computing Device,Desktop,Devices,5725f1f7-1ffe-4829-84ab-648edef60ff2
IT Services,Application Development,Custom Application Development,Project Oriented,5725f1f7-1ffe-4829-84ab-648edef60ff2
Hardware,Server/Storage,Server/Storage,Infrastructure,5725f1f7-1ffe-4829-84ab-648edef60ff2
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,5725f1f7-1ffe-4829-84ab-648edef60ff2
IT Services,IT Education and Training,IT Education and Training,Support Services,5725f1f7-1ffe-4829-84ab-648edef60ff2
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Hardware,Server/Storage,Server/Storage,Infrastructure,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Software,Production Applications,Production Applications,Applications,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Software,Integration and Orchestration Middleware,Integration and Orchestration Middleware,Application Development & Deployment,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Software,Physical and Virtual Computing Software,Physical and Virtual Computing Software,System Infrastructure Software,c3b5c03b-607e-49ff-bdc6-f37c6b855492
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Software,Engineering Applications,Engineering Applications,Applications,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Software,Storage Software,Storage Software,System Infrastructure Software,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,c3b5c03b-607e-49ff-bdc6-f37c6b855492
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,c3b5c03b-607e-49ff-bdc6-f37c6b855492
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,c3b5c03b-607e-49ff-bdc6-f37c6b855492
IT Services,Technology Outsourcing,Application Management,Managed Services,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Software,Collaborative Applications,Collaborative Applications,Applications,c3b5c03b-607e-49ff-bdc6-f37c6b855492
IT Services,IT Education and Training,IT Education and Training,Support Services,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Software,Security Software,Security Software,System Infrastructure Software,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Software,Software Quality and Life Cycle Tools,Software Quality and Life Cycle Tools,Application Development & Deployment,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Software,Network Software,Network Software,System Infrastructure Software,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Software,Application Platforms,Application Platforms,Application Development & Deployment,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,c3b5c03b-607e-49ff-bdc6-f37c6b855492
IT Services,Application Development,Custom Application Development,Project Oriented,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Hardware,Network Equipment,Network Equipment,Infrastructure,c3b5c03b-607e-49ff-bdc6-f37c6b855492
Hardware,Peripheral,Hardcopy Peripheral,Devices,c3b5c03b-607e-49ff-bdc6-f37c6b855492
IT Services,Technology Outsourcing,Hosting Infrastructure Services,Managed Services,741961ca-999a-4db1-9176-53d8e844382c
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,741961ca-999a-4db1-9176-53d8e844382c
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,741961ca-999a-4db1-9176-53d8e844382c
Hardware,Server/Storage,Server/Storage,Infrastructure,a620699b-625d-4165-b067-0c3caf6593b7
IT Services,Application Development,Custom Application Development,Project Oriented,a620699b-625d-4165-b067-0c3caf6593b7
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,a620699b-625d-4165-b067-0c3caf6593b7
Software,Data Management Software,Data Management Software,Application Development & Deployment,a620699b-625d-4165-b067-0c3caf6593b7
Software,Software Quality and Life Cycle Tools,Software Quality and Life Cycle Tools,Application Development & Deployment,a620699b-625d-4165-b067-0c3caf6593b7
Hardware,Personal Computing Device,Desktop,Devices,a620699b-625d-4165-b067-0c3caf6593b7
IT Services,IT Consulting,IT Consulting,Project Oriented,a620699b-625d-4165-b067-0c3caf6593b7
Business Services,Key Horizontal BPO,Key Horizontal BPO,Managed Services,70d0cbbc-25f3-48d0-8961-394bb332d865
Software,Collaborative Applications,Collaborative Applications,Applications,70d0cbbc-25f3-48d0-8961-394bb332d865
IT Services,Technology Outsourcing,Hosting Infrastructure Services,Managed Services,70d0cbbc-25f3-48d0-8961-394bb332d865
Hardware,Server/Storage,Server/Storage,Infrastructure,70d0cbbc-25f3-48d0-8961-394bb332d865
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,70d0cbbc-25f3-48d0-8961-394bb332d865
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,70d0cbbc-25f3-48d0-8961-394bb332d865
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,70d0cbbc-25f3-48d0-8961-394bb332d865
IT Services,Technology Outsourcing,Hosted Application Management,Managed Services,70d0cbbc-25f3-48d0-8961-394bb332d865
Software,Application Platforms,Application Platforms,Application Development & Deployment,70d0cbbc-25f3-48d0-8961-394bb332d865
IT Services,Application Development,Custom Application Development,Project Oriented,6d99b432-be60-4866-8d55-fed4e72e0d98
Hardware,Network Equipment,Network Equipment,Infrastructure,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,Collaborative Applications,Collaborative Applications,Applications,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,Data Management Software,Data Management Software,Application Development & Deployment,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,Endpoint Management Software,Endpoint Management Software,System Infrastructure Software,6d99b432-be60-4866-8d55-fed4e72e0d98
Hardware,Server/Storage,Server/Storage,Infrastructure,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,Security Software,Security Software,System Infrastructure Software,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,Software Quality and Life Cycle Tools,Software Quality and Life Cycle Tools,Application Development & Deployment,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,Integration and Orchestration Middleware,Integration and Orchestration Middleware,Application Development & Deployment,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,Storage Software,Storage Software,System Infrastructure Software,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,6d99b432-be60-4866-8d55-fed4e72e0d98
IT Services,Technology Outsourcing,Hosted Application Management,Managed Services,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,Application Platforms,Application Platforms,Application Development & Deployment,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,Physical and Virtual Computing Software,Physical and Virtual Computing Software,System Infrastructure Software,6d99b432-be60-4866-8d55-fed4e72e0d98
Software,Collaborative Applications,Collaborative Applications,Applications,db9b7847-865b-40ce-a8dd-869f227cad7d
IT Services,Application Development,Custom Application Development,Project Oriented,db9b7847-865b-40ce-a8dd-869f227cad7d
IT Services,IT Education and Training,IT Education and Training,Support Services,db9b7847-865b-40ce-a8dd-869f227cad7d
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,db9b7847-865b-40ce-a8dd-869f227cad7d
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,db9b7847-865b-40ce-a8dd-869f227cad7d
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,db9b7847-865b-40ce-a8dd-869f227cad7d
IT Services,IT Consulting,IT Consulting,Project Oriented,db9b7847-865b-40ce-a8dd-869f227cad7d
IT Services,IT Consulting,IT Consulting,Project Oriented,3a30762e-0b95-43c1-aca6-1007c6976072
IT Services,Technology Outsourcing,Hosted Application Management,Managed Services,3a30762e-0b95-43c1-aca6-1007c6976072
IT Services,Technology Outsourcing,IT Outsourcing,Managed Services,3a30762e-0b95-43c1-aca6-1007c6976072
Software,Collaborative Applications,Collaborative Applications,Applications,3a30762e-0b95-43c1-aca6-1007c6976072
Software,Application Platforms,Application Platforms,Application Development & Deployment,3a30762e-0b95-43c1-aca6-1007c6976072
IT Services,Application Development,Custom Application Development,Project Oriented,3a30762e-0b95-43c1-aca6-1007c6976072
Software,Software Quality and Life Cycle Tools,Software Quality and Life Cycle Tools,Application Development & Deployment,3a30762e-0b95-43c1-aca6-1007c6976072
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,53aaaf79-5681-418e-b1c5-c296766769f8
